CustomerID,Gender,Age,SeniorCitizen,TenureMonths,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,SatisfactionScore,Churn
CUST103705,Female,75,1,36,136,4862.34,Month-to-month,DSL,Cash,4,4,1
CUST103706,Male,60,1,12,135,1586.02,Month-to-month,Fiber,Bank Transfer,2,1,0
CUST103707,Male,71,1,31,71,2206.58,Month-to-month,DSL,Credit Card,3,1,0
CUST103708,Male,22,0,45,139,6304.76,Two year,Fiber,Bank Transfer,1,3,0
CUST103709,Male,30,0,22,158,3395.14,One year,DSL,Bank Transfer,2,1,0
CUST103710,Female,45,0,44,174,7648.43,Two year,DSL,Credit Card,2,2,0
CUST103711,Male,60,1,16,161,2533.69,Month-to-month,DSL,Credit Card,0,3,0
CUST103712,Female,42,0,65,105,6856.47,Two year,DSL,Cash,4,4,0
CUST103713,Female,68,1,5,65,351.77,Two year,DSL,Bank Transfer,3,4,0
CUST103714,Female,52,0,17,95,1664.05,Two year,Fiber,Credit Card,3,4,0
CUST103715,Male,64,1,21,29,546.29,Month-to-month,Fiber,UPI,1,5,1
CUST103716,Female,56,0,32,171,5489.28,One year,None,UPI,2,3,0
CUST103717,Male,24,0,29,80,2316.08,Month-to-month,DSL,UPI,3,3,0
CUST103718,Male,55,0,31,37,1063.9,One year,Fiber,UPI,3,3,1
CUST103719,Female,49,0,41,105,4229.13,Month-to-month,Fiber,Bank Transfer,2,2,0
CUST103720,Female,20,0,9,156,1381.12,One year,Fiber,Bank Transfer,2,3,1
CUST103721,Female,62,1,35,164,5740.08,Two year,DSL,Cash,1,2,0
CUST103722,Female,56,0,33,147,4911.53,One year,DSL,Bank Transfer,3,4,0
CUST103723,Female,54,0,72,123,8840.89,One year,Fiber,Credit Card,2,5,0
CUST103724,Female,72,1,27,160,4338.3,One year,Fiber,Cash,2,1,0
CUST103725,Male,67,1,10,197,1974.37,One year,Fiber,Bank Transfer,3,5,0
CUST103726,Male,39,0,38,120,4513.6,Month-to-month,DSL,Bank Transfer,1,5,0
CUST103727,Female,25,0,46,25,1126.09,Month-to-month,DSL,Credit Card,3,5,0
CUST103728,Male,34,0,18,104,1873.26,One year,None,Credit Card,0,1,0
CUST103729,Male,69,1,14,70,918.03,Month-to-month,Fiber,Credit Card,3,2,0
CUST103730,Male,44,0,27,55,1513.79,One year,Fiber,UPI,3,4,1
CUST103731,Male,50,0,23,90,2142.29,Two year,DSL,Bank Transfer,3,1,0
CUST103732,Male,63,1,71,119,8529.1,Month-to-month,Fiber,Bank Transfer,3,4,0
CUST103733,Female,34,0,8,44,386.51,Two year,DSL,Bank Transfer,3,2,0
CUST103734,Female,59,0,46,158,7284.93,Month-to-month,DSL,Cash,2,4,1
CUST103735,Male,29,0,32,63,1923.1,Month-to-month,Fiber,Cash,0,2,0
CUST103736,Male,65,1,61,33,1962.26,Month-to-month,Fiber,Cash,4,1,0
CUST103737,Female,63,1,18,48,795.16,Two year,DSL,Cash,2,1,0
CUST103738,Female,44,0,66,93,6114.17,Two year,Fiber,Cash,3,4,0
CUST103739,Male,65,1,39,69,2729.33,Month-to-month,Fiber,Credit Card,2,4,0
CUST103740,Female,25,0,46,24,1117.19,Month-to-month,None,Cash,0,5,0
CUST103741,Female,40,0,64,129,8274.67,Month-to-month,DSL,Bank Transfer,3,5,0
CUST103742,Male,59,0,28,141,3971.62,One year,DSL,UPI,2,4,0
CUST103743,Male,66,1,49,107,5205.64,One year,None,Bank Transfer,2,5,0
CUST103744,Female,46,0,12,76,900.7,One year,Fiber,Bank Transfer,1,4,0
CUST103745,Male,67,1,0,45,10.62,Two year,Fiber,Credit Card,2,3,0
CUST103746,Male,37,0,33,25,880.68,One year,DSL,UPI,4,5,0
CUST103747,Male,33,0,47,163,7654.45,Month-to-month,None,Bank Transfer,2,4,0
CUST103748,Male,34,0,47,79,3701.31,Month-to-month,Fiber,Credit Card,0,3,0
CUST103749,Female,33,0,48,119,5642.82,Two year,Fiber,UPI,1,5,0
CUST103750,Male,36,0,63,31,1912.31,One year,None,UPI,1,1,0
CUST103751,Female,73,1,60,94,5651.39,Month-to-month,Fiber,Credit Card,2,4,0
CUST103752,Male,73,1,28,22,607.52,Month-to-month,DSL,Cash,2,1,0
CUST103753,Male,25,0,38,82,3042.65,One year,Fiber,Credit Card,4,5,0
CUST103754,Male,55,0,25,153,3750.68,Month-to-month,Fiber,Credit Card,6,3,0
CUST103755,Male,55,0,16,38,554.43,One year,Fiber,Cash,2,4,0
CUST103756,Male,70,1,70,37,2575.92,One year,Fiber,Credit Card,2,3,0
CUST103757,Male,46,0,12,99,1236.71,Month-to-month,DSL,Credit Card,1,1,1
CUST103758,Male,58,0,68,190,12933.0,One year,Fiber,Credit Card,0,4,0
CUST103759,Male,53,0,25,92,2251.98,Month-to-month,Fiber,Bank Transfer,2,1,0
CUST103760,Female,43,0,48,150,7164.47,Month-to-month,DSL,Credit Card,1,1,0
CUST103761,Female,48,0,66,145,9594.19,Month-to-month,Fiber,Credit Card,2,3,0
CUST103762,Female,61,1,6,91,562.95,One year,None,UPI,3,5,0
CUST103763,Female,29,0,57,57,3214.66,One year,DSL,UPI,2,1,0
CUST103764,Female,72,1,48,87,4060.71,Month-to-month,DSL,UPI,1,1,0
CUST103765,Male,34,0,52,191,9947.31,Two year,DSL,Credit Card,3,2,0
CUST103766,Male,32,0,64,99,6318.93,Month-to-month,DSL,Cash,2,3,0
CUST103767,Male,26,0,61,61,3807.63,Month-to-month,DSL,Credit Card,1,1,0
CUST103768,Male,56,0,16,83,1310.9,Month-to-month,Fiber,Bank Transfer,5,2,0
CUST103769,Female,59,0,42,97,4072.77,One year,DSL,Bank Transfer,3,3,0
CUST103770,Female,65,1,24,146,3493.37,Month-to-month,Fiber,Bank Transfer,2,4,0
CUST103771,Female,29,0,2,124,269.87,Month-to-month,DSL,Bank Transfer,1,5,1
CUST103772,Female,49,0,28,95,2679.82,Month-to-month,None,Credit Card,3,3,0
CUST103773,Male,42,0,31,184,5648.09,Month-to-month,DSL,UPI,1,1,1
CUST103774,Male,56,0,25,151,3708.47,Two year,Fiber,Credit Card,2,2,0
CUST103775,Male,35,0,15,149,2290.14,Month-to-month,DSL,Credit Card,1,2,0
CUST103776,Female,32,0,24,141,3360.54,Month-to-month,DSL,Credit Card,2,4,1
CUST103777,Female,49,0,53,63,3366.34,Month-to-month,DSL,Credit Card,1,2,0
CUST103778,Male,23,0,27,121,3249.8,One year,Fiber,Cash,2,1,0
CUST103779,Male,75,1,72,81,5738.61,One year,DSL,UPI,3,3,0
CUST103780,Male,61,1,55,20,1169.82,Month-to-month,Fiber,UPI,2,4,0
CUST103781,Female,60,1,64,36,2343.49,Month-to-month,DSL,Bank Transfer,1,5,0
CUST103782,Female,69,1,40,35,1427.23,One year,DSL,Credit Card,4,5,1
CUST103783,Male,52,0,50,28,1352.43,Month-to-month,DSL,Bank Transfer,3,1,0
CUST103784,Female,51,0,70,200,14035.66,One year,Fiber,UPI,0,4,0
CUST103785,Male,55,0,28,78,2197.72,Two year,DSL,UPI,1,4,0
CUST103786,Male,73,1,18,138,2448.31,Month-to-month,DSL,Bank Transfer,0,1,0
CUST103787,Male,71,1,65,156,10126.49,Month-to-month,Fiber,UPI,1,4,0
CUST103788,Female,74,1,40,159,6356.42,Month-to-month,DSL,UPI,2,2,0
CUST103789,Female,22,0,44,138,6042.6,Two year,Fiber,Cash,4,2,0
CUST103790,Female,35,0,14,60,855.7,One year,DSL,Credit Card,1,1,0
CUST103791,Female,33,0,2,162,367.15,Month-to-month,Fiber,Credit Card,2,1,1
CUST103792,Female,25,0,10,85,826.96,Month-to-month,None,UPI,4,2,0
CUST103793,Male,42,0,52,94,4882.63,One year,DSL,UPI,2,3,0
CUST103794,Male,49,0,45,30,1344.43,Month-to-month,DSL,Cash,2,1,0
CUST103795,Female,43,0,29,27,824.53,Month-to-month,Fiber,Bank Transfer,2,2,0
CUST103796,Female,69,1,56,153,8577.19,Month-to-month,Fiber,Cash,5,3,0
CUST103797,Male,39,0,17,200,3451.52,One year,Fiber,Cash,2,3,1
CUST103798,Female,48,0,50,167,8317.2,Month-to-month,Fiber,Bank Transfer,0,2,0
CUST103799,Female,60,1,47,186,8741.46,Month-to-month,DSL,UPI,3,2,0
CUST103800,Female,27,0,65,118,7698.8,Two year,Fiber,Credit Card,4,4,0
CUST103801,Female,73,1,7,91,672.17,Month-to-month,Fiber,Cash,3,3,0
CUST103802,Male,74,1,21,132,2753.16,Month-to-month,Fiber,Cash,2,5,0
CUST103803,Female,29,0,5,126,628.33,One year,None,Credit Card,2,4,0
CUST103804,Male,70,1,56,53,2926.96,Month-to-month,Fiber,Cash,5,4,0
CUST103805,Female,45,0,35,76,2563.44,One year,Fiber,Bank Transfer,2,3,0
CUST103806,Female,23,0,56,136,7600.37,Month-to-month,None,Credit Card,3,3,0
CUST103807,Male,37,0,48,139,6656.57,One year,DSL,Credit Card,4,3,0
CUST103808,Male,22,0,44,166,7283.0,One year,DSL,Bank Transfer,2,1,0
CUST103809,Female,40,0,65,90,5795.97,Two year,DSL,Bank Transfer,1,2,0
CUST103810,Male,26,0,44,178,7860.18,One year,None,Credit Card,3,2,1
CUST103811,Male,75,1,19,59,1155.5,Month-to-month,Fiber,Bank Transfer,2,2,0
CUST103812,Male,46,0,63,161,10139.79,Month-to-month,DSL,Cash,1,3,1
CUST103813,Female,33,0,66,122,8011.41,Month-to-month,DSL,UPI,2,4,1
CUST103814,Female,71,1,2,143,257.1,Two year,DSL,Cash,1,3,0
CUST103815,Female,63,1,53,142,7524.54,Two year,DSL,Bank Transfer,3,3,0
CUST103816,Female,39,0,63,119,7539.54,Month-to-month,None,Cash,2,4,0
CUST103817,Male,25,0,39,184,7109.66,Month-to-month,Fiber,UPI,1,5,0
CUST103818,Female,37,0,58,191,11050.25,Month-to-month,None,UPI,3,1,0
CUST103819,Female,68,1,54,156,8431.4,Two year,Fiber,UPI,1,5,0
CUST103820,Female,31,0,61,77,4734.79,Month-to-month,Fiber,Bank Transfer,1,3,1
CUST103821,Male,56,0,3,167,435.0,Month-to-month,Fiber,Bank Transfer,2,2,1
CUST103822,Male,54,0,59,128,7515.13,Month-to-month,Fiber,Bank Transfer,3,2,0
CUST103823,Female,67,1,29,140,3943.77,Month-to-month,None,UPI,2,4,1
CUST103824,Male,51,0,1,111,176.47,Month-to-month,None,Bank Transfer,4,3,1
CUST103825,Male,28,0,61,69,4153.62,Month-to-month,Fiber,Credit Card,2,4,0
CUST103826,Female,71,1,48,167,8040.81,Month-to-month,DSL,Cash,1,4,0
CUST103827,Male,57,0,8,124,1063.46,Month-to-month,Fiber,Cash,5,1,1
CUST103828,Male,50,0,30,183,5560.22,Month-to-month,DSL,Credit Card,2,4,1
CUST103829,Female,48,0,60,136,8069.79,Month-to-month,DSL,Bank Transfer,3,3,0
CUST103830,Female,71,1,47,46,2212.74,Two year,DSL,Cash,4,1,0
CUST103831,Male,61,1,24,51,1264.74,One year,DSL,UPI,0,2,0
CUST103832,Female,51,0,35,20,748.04,One year,Fiber,Cash,1,1,0
CUST103833,Male,67,1,7,36,141.68,Month-to-month,DSL,Cash,1,3,0
CUST103834,Male,24,0,72,156,11202.33,One year,Fiber,Cash,1,5,0
CUST103835,Female,75,1,57,103,5786.04,Month-to-month,DSL,Bank Transfer,0,1,0
CUST103836,Male,66,1,44,64,2792.09,Month-to-month,Fiber,Credit Card,1,5,0
CUST103837,Male,71,1,61,85,5225.4,Month-to-month,Fiber,Cash,1,1,0
CUST103838,Male,40,0,38,51,2035.71,Month-to-month,DSL,UPI,2,1,0
CUST103839,Female,63,1,57,64,3690.64,Month-to-month,Fiber,Cash,0,4,0
CUST103840,Male,73,1,63,28,1784.12,Month-to-month,Fiber,Bank Transfer,3,5,1
CUST103841,Male,24,0,43,49,2081.39,Month-to-month,Fiber,Bank Transfer,3,5,1
CUST103842,Male,71,1,28,103,2856.31,Month-to-month,Fiber,UPI,2,1,0
CUST103843,Female,42,0,58,185,10751.02,One year,Fiber,Cash,3,3,0
CUST103844,Female,20,0,70,79,5524.32,Month-to-month,DSL,Cash,1,3,1
CUST103845,Female,55,0,8,20,188.71,Two year,Fiber,UPI,0,5,0
CUST103846,Male,37,0,5,24,113.32,Month-to-month,Fiber,Credit Card,1,4,0
CUST103847,Female,51,0,28,82,2368.99,Month-to-month,DSL,Bank Transfer,2,4,0
CUST103848,Female,66,1,57,183,10480.99,Two year,Fiber,Credit Card,0,3,0
CUST103849,Male,61,1,16,84,1301.55,Month-to-month,Fiber,Credit Card,1,4,0
CUST103850,Female,61,1,15,97,1493.21,One year,DSL,Cash,1,1,0
CUST103851,Male,47,0,2,171,354.84,Month-to-month,Fiber,UPI,4,1,1
CUST103852,Male,34,0,20,151,2983.84,Month-to-month,Fiber,Bank Transfer,1,5,0
CUST103853,Male,27,0,63,133,8482.51,Month-to-month,DSL,Credit Card,2,2,1
CUST103854,Male,52,0,35,44,1555.23,Two year,Fiber,Credit Card,4,3,1
CUST103855,Male,37,0,61,154,9411.63,Month-to-month,Fiber,Cash,4,3,0
CUST103856,Female,35,0,41,160,6599.5,Month-to-month,DSL,Cash,0,2,0
CUST103857,Male,62,1,41,62,2570.43,One year,Fiber,Cash,2,4,1
CUST103858,Male,61,1,60,76,4609.05,Month-to-month,Fiber,UPI,0,1,0
CUST103859,Male,44,0,12,183,2134.76,Two year,Fiber,Bank Transfer,2,1,0
CUST103860,Male,66,1,10,161,1680.21,Month-to-month,DSL,Bank Transfer,1,3,0
CUST103861,Male,53,0,53,91,4842.67,One year,Fiber,Cash,3,3,1
CUST103862,Male,40,0,15,46,702.29,Month-to-month,Fiber,Credit Card,0,4,0
CUST103863,Male,49,0,7,147,991.71,Month-to-month,None,Cash,2,4,1
CUST103864,Female,27,0,58,125,7204.9,One year,None,Cash,3,3,0
CUST103865,Female,28,0,56,184,10257.7,Month-to-month,DSL,UPI,3,4,0
CUST103866,Female,55,0,39,90,3485.88,Month-to-month,DSL,Cash,3,2,1
CUST103867,Male,23,0,58,172,9978.96,Two year,DSL,Bank Transfer,2,1,0
CUST103868,Female,58,0,1,86,18.42,Month-to-month,Fiber,Cash,1,3,0
CUST103869,Female,64,1,9,109,1069.28,Two year,Fiber,Bank Transfer,2,2,0
CUST103870,Male,51,0,43,23,1014.11,One year,Fiber,Credit Card,0,2,0
CUST103871,Female,53,0,10,125,1197.4,One year,Fiber,Bank Transfer,2,5,0
CUST103872,Male,54,0,1,98,146.87,Two year,DSL,Bank Transfer,2,3,0
CUST103873,Male,34,0,49,115,5609.58,Month-to-month,DSL,Cash,2,5,1
CUST103874,Male,57,0,11,112,1193.36,Two year,DSL,Bank Transfer,1,2,0
CUST103875,Male,57,0,22,93,2110.83,Month-to-month,Fiber,Bank Transfer,3,3,0
CUST103876,Female,71,1,17,145,2432.18,Two year,Fiber,Credit Card,3,5,0
CUST103877,Male,29,0,61,35,2137.54,Month-to-month,Fiber,Bank Transfer,4,1,0
CUST103878,Female,38,0,61,166,10171.47,Two year,Fiber,Bank Transfer,1,3,1
CUST103879,Female,57,0,37,176,6571.05,Two year,None,Cash,2,5,0
CUST103880,Male,36,0,66,135,8922.79,One year,DSL,UPI,1,4,0
CUST103881,Female,20,0,37,198,7239.6,Month-to-month,Fiber,Cash,1,3,1
CUST103882,Male,35,0,66,37,2388.66,One year,DSL,Credit Card,3,4,0
CUST103883,Male,70,1,60,191,11532.4,Month-to-month,DSL,Cash,2,3,0
CUST103884,Male,68,1,0,35,43.14,Month-to-month,None,Bank Transfer,4,5,0
CUST103885,Female,36,0,44,149,6588.8,Month-to-month,Fiber,UPI,4,5,0
CUST103886,Male,64,1,27,75,1988.82,Month-to-month,DSL,Cash,1,3,0
CUST103887,Female,23,0,20,98,1909.67,Month-to-month,DSL,Cash,4,2,0
CUST103888,Female,33,0,12,122,1393.09,Month-to-month,DSL,Credit Card,5,5,0
CUST103889,Male,25,0,26,47,1195.59,Month-to-month,DSL,Bank Transfer,1,3,0
CUST103890,Male,65,1,6,24,162.92,Month-to-month,Fiber,Cash,3,3,0
CUST103891,Female,35,0,21,125,2697.59,Month-to-month,Fiber,Cash,3,1,0
CUST103892,Female,69,1,52,41,2126.8,Month-to-month,Fiber,UPI,2,4,1
CUST103893,Male,65,1,3,136,406.71,Month-to-month,DSL,Credit Card,1,1,1
CUST103894,Male,60,1,22,119,2664.77,One year,DSL,Bank Transfer,2,4,0
CUST103895,Male,56,0,69,32,2183.8,Month-to-month,DSL,Cash,2,4,0
CUST103896,Male,66,1,32,84,2680.64,Two year,Fiber,UPI,3,1,0
CUST103897,Male,66,1,27,163,4405.14,Month-to-month,None,Cash,0,2,1
CUST103898,Female,29,0,7,105,709.01,Month-to-month,DSL,Cash,3,3,1
CUST103899,Female,62,1,0,83,24.41,Month-to-month,DSL,Credit Card,1,5,0
CUST103900,Female,27,0,36,51,1842.32,One year,DSL,UPI,2,3,0
CUST103901,Male,24,0,62,99,6147.7,Month-to-month,DSL,UPI,0,1,1
CUST103902,Male,63,1,21,70,1420.5,Two year,DSL,Bank Transfer,0,2,0
CUST103903,Male,72,1,69,98,6802.82,Month-to-month,None,Cash,3,5,0
CUST103904,Male,18,0,20,193,3944.19,Month-to-month,Fiber,UPI,2,5,0
CUST103905,Female,66,1,34,199,6803.03,Two year,DSL,Cash,1,2,0
CUST103906,Female,53,0,4,125,462.41,Month-to-month,DSL,Cash,2,5,1
CUST103907,Female,38,0,59,82,4759.67,Two year,DSL,Bank Transfer,0,5,0
CUST103908,Female,54,0,45,95,4268.91,Two year,DSL,Bank Transfer,2,2,0
CUST103909,Male,69,1,49,79,3900.58,Two year,Fiber,UPI,3,1,0
CUST103910,Female,41,0,47,84,3913.95,Two year,Fiber,Cash,2,1,0
CUST103911,Male,72,1,5,136,664.0,Month-to-month,Fiber,UPI,2,5,1
CUST103912,Female,42,0,55,100,5556.12,Month-to-month,Fiber,Cash,3,1,0
CUST103913,Female,24,0,58,124,7112.61,Month-to-month,Fiber,UPI,2,1,0
CUST103914,Male,59,0,28,147,4131.88,Two year,DSL,UPI,3,5,1
CUST103915,Male,34,0,70,90,6246.88,Month-to-month,DSL,Cash,1,5,0
CUST103916,Male,46,0,17,105,1827.49,Month-to-month,DSL,Credit Card,0,1,1
CUST103917,Male,47,0,1,173,211.2,One year,Fiber,Bank Transfer,2,4,0
CUST103918,Female,24,0,7,159,1111.02,Month-to-month,Fiber,Cash,2,2,1
CUST103919,Male,50,0,53,90,4784.64,One year,Fiber,UPI,1,1,1
CUST103920,Female,24,0,37,65,2359.47,Two year,Fiber,Credit Card,4,1,1
CUST103921,Female,75,1,47,66,3144.1,One year,Fiber,UPI,0,4,0
CUST103922,Female,41,0,26,98,2567.94,One year,Fiber,Credit Card,1,3,0
CUST103923,Female,28,0,19,185,3512.51,One year,Fiber,Cash,4,3,0
CUST103924,Male,26,0,11,168,1809.01,One year,Fiber,Bank Transfer,2,2,0
CUST103925,Male,29,0,42,161,6766.74,Month-to-month,DSL,UPI,2,5,0
CUST103926,Female,52,0,60,149,8921.28,Month-to-month,DSL,Credit Card,2,1,1
CUST103927,Female,21,0,30,146,4419.61,Month-to-month,DSL,Credit Card,0,4,0
CUST103928,Male,53,0,60,128,7762.12,One year,Fiber,Bank Transfer,1,5,0
CUST103929,Male,45,0,66,138,9141.1,One year,Fiber,UPI,1,5,0
CUST103930,Female,74,1,34,120,4062.31,Month-to-month,DSL,Cash,3,3,0
CUST103931,Female,30,0,14,180,2592.71,Month-to-month,Fiber,Cash,2,1,0
CUST103932,Female,40,0,15,25,354.91,Month-to-month,Fiber,UPI,1,2,0
CUST103933,Male,36,0,12,145,1754.32,Month-to-month,None,Bank Transfer,4,4,0
CUST103934,Male,59,0,34,122,4127.22,Month-to-month,Fiber,Bank Transfer,3,1,0
CUST103935,Female,54,0,58,56,3249.12,One year,None,Bank Transfer,1,5,0
CUST103936,Female,56,0,20,161,3133.35,One year,DSL,Credit Card,4,5,0
CUST103937,Female,41,0,53,56,2907.94,Month-to-month,None,Credit Card,4,2,0
CUST103938,Female,33,0,29,27,779.87,One year,DSL,Bank Transfer,1,3,0
CUST103939,Female,50,0,47,96,4526.64,Month-to-month,Fiber,UPI,2,2,1
CUST103940,Female,29,0,34,160,5433.1,Two year,DSL,Cash,2,2,0
CUST103941,Male,51,0,37,59,2226.4,Month-to-month,Fiber,Credit Card,3,1,0
CUST103942,Male,24,0,30,126,3673.8,Two year,None,Bank Transfer,1,3,0
CUST103943,Male,28,0,23,111,2576.75,Month-to-month,Fiber,Credit Card,2,5,0
CUST103944,Male,48,0,48,37,1842.3,Month-to-month,Fiber,Credit Card,2,3,1
CUST103945,Male,46,0,31,76,2394.82,One year,Fiber,Bank Transfer,3,1,1
CUST103946,Female,30,0,54,102,5541.15,Month-to-month,DSL,UPI,1,1,1
CUST103947,Male,48,0,57,185,10594.75,One year,Fiber,Cash,0,2,0
CUST103948,Female,19,0,2,51,41.54,Month-to-month,DSL,UPI,1,1,0
CUST103949,Male,56,0,68,44,2931.31,Month-to-month,Fiber,Credit Card,1,3,0
CUST103950,Female,32,0,9,52,452.31,One year,Fiber,UPI,1,2,0
CUST103951,Female,74,1,24,107,2562.84,Month-to-month,None,UPI,2,2,0
CUST103952,Female,28,0,67,177,11868.26,Month-to-month,Fiber,Cash,1,2,1
CUST103953,Female,51,0,60,123,7319.74,Two year,Fiber,Bank Transfer,1,3,1
CUST103954,Male,56,0,28,53,1470.92,Two year,Fiber,Bank Transfer,7,2,0
CUST103955,Male,21,0,18,121,2226.14,One year,Fiber,Bank Transfer,0,4,1
CUST103956,Male,28,0,42,146,6114.16,Two year,DSL,UPI,1,4,0
CUST103957,Female,46,0,65,88,5640.11,Two year,Fiber,UPI,5,3,0
CUST103958,Female,19,0,60,195,11621.16,One year,DSL,Cash,4,5,0
CUST103959,Male,33,0,42,59,2527.7,Two year,Fiber,Bank Transfer,3,5,0
CUST103960,Female,56,0,24,198,4825.88,Month-to-month,Fiber,Cash,1,2,0
CUST103961,Male,30,0,19,99,1842.25,One year,None,Cash,1,3,0
CUST103962,Female,54,0,47,160,7562.88,Month-to-month,Fiber,UPI,3,2,0
CUST103963,Female,34,0,23,50,1181.5,One year,DSL,Bank Transfer,4,2,0
CUST103964,Female,38,0,10,135,1278.71,Two year,DSL,Credit Card,0,4,0
CUST103965,Female,61,1,54,186,10069.07,Month-to-month,DSL,Credit Card,1,1,1
CUST103966,Male,36,0,27,82,2248.71,One year,None,UPI,2,3,0
CUST103967,Female,24,0,68,67,4541.54,Two year,DSL,UPI,2,1,0
CUST103968,Male,55,0,62,106,6551.76,Two year,None,UPI,2,4,0
CUST103969,Female,25,0,58,67,3897.48,Month-to-month,None,UPI,1,1,0
CUST103970,Male,30,0,4,80,280.95,Two year,Fiber,Credit Card,1,4,0
CUST103971,Male,54,0,50,159,8008.48,Month-to-month,DSL,Bank Transfer,1,5,0
CUST103972,Male,19,0,20,97,1939.26,One year,DSL,Cash,3,4,0
CUST103973,Female,58,0,11,37,385.34,Month-to-month,Fiber,Credit Card,6,3,0
CUST103974,Male,28,0,49,174,8518.74,Month-to-month,Fiber,Bank Transfer,4,5,0
CUST103975,Male,41,0,3,47,190.98,Month-to-month,None,UPI,3,2,0
CUST103976,Female,23,0,41,99,4051.69,Month-to-month,DSL,Cash,1,3,0
CUST103977,Male,43,0,37,199,7340.44,One year,Fiber,Bank Transfer,6,3,0
CUST103978,Female,24,0,24,35,760.65,Month-to-month,Fiber,Bank Transfer,2,3,1
CUST103979,Male,74,1,13,96,1256.57,Two year,DSL,Cash,2,1,0
CUST103980,Male,56,0,31,156,4821.79,Two year,Fiber,Bank Transfer,0,1,0
CUST103981,Male,36,0,10,45,390.24,One year,Fiber,Bank Transfer,4,2,1
CUST103982,Female,23,0,60,47,2841.67,Month-to-month,DSL,Cash,3,1,0
CUST103983,Male,60,1,17,124,2053.48,One year,DSL,Cash,1,3,0
CUST103984,Male,46,0,26,96,2463.82,Month-to-month,Fiber,Credit Card,5,4,0
CUST103985,Female,60,1,54,183,9905.42,Month-to-month,Fiber,UPI,2,2,0
CUST103986,Female,56,0,53,28,1507.14,Two year,DSL,UPI,1,2,0
CUST103987,Female,19,0,20,194,3883.94,Month-to-month,DSL,Bank Transfer,1,3,1
CUST103988,Female,36,0,43,70,2996.45,Two year,None,UPI,0,5,1
CUST103989,Female,21,0,4,95,356.14,Month-to-month,Fiber,Credit Card,3,1,1
CUST103990,Female,75,1,40,141,5596.25,Month-to-month,Fiber,Bank Transfer,3,5,0
CUST103991,Female,23,0,58,51,2943.67,Month-to-month,DSL,UPI,2,3,0
CUST103992,Male,66,1,53,76,4081.0,One year,DSL,UPI,3,5,0
CUST103993,Male,74,1,21,73,1477.68,Month-to-month,Fiber,Bank Transfer,1,3,1
CUST103994,Male,54,0,64,135,8510.87,Month-to-month,DSL,Cash,1,1,0
CUST103995,Female,45,0,63,163,10231.76,One year,Fiber,Credit Card,0,1,0
CUST103996,Male,47,0,70,81,5746.29,Two year,DSL,Bank Transfer,2,2,0
CUST103997,Female,24,0,3,103,289.0,One year,DSL,Bank Transfer,3,5,0
CUST103998,Male,26,0,64,75,4800.7,Month-to-month,Fiber,UPI,2,5,1
CUST103999,Male,42,0,14,42,591.9,Month-to-month,Fiber,Cash,2,5,1
CUST104000,Female,50,0,21,36,721.8,One year,None,UPI,0,5,0
CUST104001,Male,18,0,46,185,8577.51,One year,None,Bank Transfer,1,4,0
CUST104002,Female,68,1,45,177,7953.13,Two year,Fiber,Bank Transfer,1,2,0
CUST104003,Male,23,0,13,97,1314.74,Month-to-month,Fiber,UPI,1,2,0
CUST104004,Female,35,0,49,41,2011.56,Month-to-month,DSL,Cash,0,4,0
CUST104005,Female,27,0,19,127,2417.58,Month-to-month,Fiber,Bank Transfer,1,5,0
CUST104006,Female,45,0,49,36,1712.35,One year,DSL,Credit Card,2,4,0
CUST104007,Female,28,0,32,34,1139.05,Month-to-month,Fiber,Cash,2,5,0
CUST104008,Male,50,0,58,133,7704.82,Two year,Fiber,Bank Transfer,3,4,0
CUST104009,Female,18,0,42,67,2820.89,Month-to-month,Fiber,Cash,2,2,0
CUST104010,Male,30,0,11,179,2053.95,Month-to-month,Fiber,Cash,7,4,1
CUST104011,Male,54,0,39,132,5161.72,Month-to-month,DSL,Credit Card,1,3,1
CUST104012,Male,37,0,19,187,3561.91,Month-to-month,Fiber,Bank Transfer,2,5,0
CUST104013,Female,18,0,37,116,4341.08,One year,Fiber,Cash,1,4,0
CUST104014,Female,69,1,2,110,253.28,One year,Fiber,Bank Transfer,2,5,0
CUST104015,Female,20,0,27,35,921.94,Month-to-month,Fiber,Bank Transfer,3,1,0
CUST104016,Female,35,0,55,175,9596.22,Month-to-month,DSL,Cash,2,5,1
CUST104017,Male,58,0,12,117,1426.27,One year,None,UPI,3,4,0
CUST104018,Female,31,0,65,130,8422.43,Two year,Fiber,Cash,2,5,0
CUST104019,Female,48,0,36,20,722.25,Month-to-month,Fiber,UPI,3,3,0
CUST104020,Male,44,0,48,60,2817.29,One year,Fiber,UPI,3,3,0
CUST104021,Male,34,0,65,67,4439.24,Month-to-month,DSL,UPI,4,4,0
CUST104022,Female,72,1,35,178,6198.44,One year,None,UPI,2,4,0
CUST104023,Male,63,1,53,183,9728.86,One year,None,Cash,3,5,0
CUST104024,Female,46,0,25,127,3206.56,Month-to-month,Fiber,UPI,1,2,0
CUST104025,Female,53,0,71,180,12867.13,One year,Fiber,Bank Transfer,1,3,0
CUST104026,Male,54,0,39,180,7035.94,Month-to-month,None,Cash,3,3,1
CUST104027,Female,43,0,42,122,5104.27,Month-to-month,DSL,Credit Card,2,1,0
